Price,Close,High,Low,Open,Volume,Ticker
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,
Date,,,,,,
2022-01-03,30.068222045898438,30.65718839576648,29.732810345904568,29.76275846512053,391547000,NVDA
2022-01-04,29.238677978515625,30.414613344143667,28.299326845991395,30.22394803607981,527154000,NVDA
2022-01-05,27.55562973022461,29.364454845205913,27.484754996190166,28.89827220752066,498064000,NVDA
2022-01-06,28.12862777709961,28.38817244992483,27.017578941512586,27.59157032025487,454186000,NVDA
2022-01-07,27.19925880432129,28.37220116591778,27.009591180436384,28.091693384069224,409939000,NVDA
2022-01-10,27.35198974609375,27.42086908903126,25.59906606532703,26.534424542018602,594681000,NVDA
2022-01-11,27.768259048461914,28.01582560455743,26.791973944653037,27.27512514321652,404089000,NVDA
2022-01-12,27.949939727783203,28.544894162080126,27.559624105197184,28.017819463880873,383413000,NVDA
2022-01-13,26.52843475341797,28.430095501153286,26.45156810766358,28.329272645820687,540171000,NVDA
2022-01-14,26.894792556762695,27.149346820456078,26.16407479256996,26.25391724987273,395832000,NVDA
2022-01-18,25.85761260986328,26.591325351246454,25.724846231443944,26.213987424363868,424270000,NVDA
2022-01-19,25.0230770111084,26.496490594712675,25.0081039034072,26.033304819361373,488315000,NVDA
2022-01-20,24.107685089111328,25.534182113390173,24.035810741574327,25.25966433666662,435181000,NVDA
2022-01-21,23.33304786682129,24.77950853590366,23.222242284700727,23.46581426384629,718958000,NVDA
2022-01-24,23.33104705810547,23.339032461596926,20.851400297392644,22.290873045084584,913982000,NVDA
2022-01-25,22.284883499145508,22.902800279174155,21.961451803005843,22.506494634650444,664616000,NVDA
2022-01-26,22.73209571838379,24.01484384553794,22.260922687646417,23.199276047776902,755959000,NVDA
2022-01-27,21.905548095703125,23.95295475266017,21.63701845512592,23.526702932775176,573353000,NVDA
2022-01-28,22.79998016357422,22.81794827384132,21.258684918334325,21.97342995522817,543774000,NVDA
2022-01-31,24.443096160888672,24.466056576635847,23.01160877298067,23.141380151708606,564680000,NVDA
2022-02-01,24.594829559326172,25.100941158842325,23.84813911503411,25.060012633846654,518925000,NVDA
2022-02-02,25.197772979736328,25.771764354982583,24.509979124936994,25.748805842376743,543419000,NVDA
2022-02-03,23.90604019165039,25.033061759096398,23.73833527889912,24.41514683908254,410178000,NVDA
2022-02-04,24.276386260986328,24.591832521565717,23.590589811232004,23.929994184362293,354829000,NVDA
